"id","date","lon","lat","x","y","x.se","y.se","u","v","u.se","v.se","s","s.se"
"146297",2015-04-09 18:00:00,-35.0702239444211,-6.17194319604168,-3903.99947149903,-683.799529851843,0.1627564264294,0.175092055276539,-0.101617931570719,0.0711489742643694,0.0708052597881609,0.0736829518292871,0.0854145676526515,NA
"146297",2015-04-09 20:00:00,-35.0716412454169,-6.17203402758096,-3904.15724472419,-683.809632821162,0.122037065942679,0.139424206264267,-0.0776988676004901,-0.0150774678533298,0.0741780375715459,0.0766436679603522,0.0115507278488444,NA
"146297",2015-04-09 22:00:00,-35.0725386942163,-6.1731499805857,-3904.25714826754,-683.933757679891,0.125765157727581,0.14296260921971,-0.0406974032493753,-0.0720392313359163,0.0734590932839305,0.0782550568372575,0.0453999035911031,NA
"146297",2015-04-10 00:00:00,-35.0730516500334,-6.17425417711724,-3904.3142502479,-684.056575154208,0.14680405791228,0.164135305383163,-0.0264018930528167,-0.0585498293705736,0.0725662978279581,0.0768248485546466,0.0164843834696866,NA
"146297",2015-04-10 02:00:00,-35.0734055847469,-6.17495583774198,-3904.35365007999,-684.134619535035,0.166292812563298,0.185531729983223,-0.0179243464419495,-0.0316257405692339,0.0870330451852123,0.0896198455821664,0.0136232008001635,NA
"146297",2015-04-10 04:00:00,-35.0736027559015,-6.17503452333432,-3904.37559907251,-684.143371590804,0.152942203800616,0.174492252165006,-0.0109745658072652,-0.00437678256916249,0.0741129832616382,0.0788705316627018,0.0281212582037129,NA
"146297",2015-04-10 06:00:00,-35.0736965050012,-6.17477803509005,-3904.38603517456,-684.114842873293,0.186384593534531,0.20388888635698,-0.00464867349261065,0.0161019064465496,0.0805592919566935,0.0837436907510435,0.0192351945971938,NA
"146297",2015-04-10 08:00:00,-35.0735823915038,-6.17401345824917,-3904.37333211812,-684.02980047509,0.151854504093568,0.171761016407848,0.00635216011986135,0.042522009595363,0.0754567047441315,0.0787703998333609,0.028618878219861,NA
"146297",2015-04-10 10:00:00,-35.0731804690644,-6.17266161192404,-3904.32859031684,-683.879437536249,0.121640373719541,0.137850739122737,0.0226389670025589,0.0757220214380624,0.0641054438155666,0.0690140839448407,0.0363656684188935,NA
"146297",2015-04-10 12:00:00,-35.0725397095967,-6.17141234038783,-3904.25726129917,-683.740484114656,0.119293886991497,0.136682187877812,0.0382176350517098,0.0639221333262196,0.0809331147366479,0.0848919986511562,0.00523331995471539,NA
"146297",2015-04-10 14:00:00,-35.0724369333386,-6.17073445032787,-3904.24582029846,-683.665084197983,0.170342532240144,0.186374987061285,-0.00833544324293082,0.0284150688242321,0.0864518988582383,0.0896372361245407,0.0449050190241465,NA
"146297",2015-04-10 16:00:00,-35.0732075591851,-6.17074489777574,-3904.33160597528,-683.666246239211,0.162312433573135,0.185971898974181,-0.0428879022377719,-0.000578956976345751,0.0738334307975858,0.0785759465502723,0.045105719756088,NA
"146297",2015-04-10 18:00:00,-35.0737917496762,-6.1708957945965,-3904.39663776327,-683.683030084966,0.22870394459394,0.249563068359095,-0.0301138670224089,-0.00978745712007268,0.0965351763308729,0.0981429290955616,0.0133201793999315,NA
"146297",2015-04-10 20:00:00,-35.0741368000825,-6.17127283686732,-3904.4350485988,-683.724967499415,0.252169960196854,0.269269690952574,-0.0192059747967121,-0.0209691231982872,0.0820940475341454,0.0848063109056835,0.015620876066729,NA
"146297",2015-04-10 22:00:00,-35.0743682431573,-6.17191249813575,-3904.46081272403,-683.79611539946,0.177145872031617,0.197062032603883,-0.0128826196509204,-0.0355743659964875,0.0808093879711634,0.0831630541995376,0.0159153365498249,NA
"146297",2015-04-11 00:00:00,-35.074587824191,-6.17280680728349,-3904.48525637289,-683.895587282971,0.130787923030854,0.148007225826632,-0.0122514130087135,-0.0544303121402868,0.0792854701690541,0.0832228699766285,0.0114944483566916,NA
"146297",2015-04-11 02:00:00,-35.0745529752105,-6.17407965323794,-3904.48137700213,-684.03716321031,0.102776167829364,0.117137428321998,0.0092159476355905,-0.0764164891906117,0.0738797393535782,0.0779603361245135,0.00121501080711667,NA
"146297",2015-04-11 04:00:00,-35.0741351048307,-6.17519760684733,-3904.43485988423,-684.161511078459,0.103256704960906,0.1171068354953,0.0278641738615272,-0.0502440642774834,0.0713398473985789,0.0753544824975533,0.00484364377457462,NA
"146297",2015-04-11 06:00:00,-35.0733288244129,-6.17537180020007,-3904.34510515869,-684.180886299982,0.122549146810146,0.138389216078839,0.0509249150988653,0.00366261625998405,0.0755440387175736,0.0796438320216058,0.000402088767786609,NA
"146297",2015-04-11 08:00:00,-35.072204495348,-6.17455263278536,-3904.2199454197,-684.089771799449,0.148667684366192,0.166649748766151,0.063186597639857,0.0476737447342227,0.0767422660641727,0.0802489408575415,0.00245729307243735,NA
"146297",2015-04-11 10:00:00,-35.0709884507241,-6.17336127015131,-3904.08457595139,-683.957258956968,0.153695708661323,0.169989564267866,0.0676819565329813,0.0662502949369269,0.0665261002004549,0.0702317182891388,0.0191127305482912,NA
"146297",2015-04-11 12:00:00,-35.0700645318138,-6.17269678845513,-3903.98172576875,-683.883350140687,0.13917310864656,0.156282010939595,0.043730138044707,0.0220840486508753,0.079185654408367,0.0821805353433899,0.0291179130748452,NA
"146297",2015-04-11 14:00:00,-35.0692270931901,-6.17297908111666,-3903.8885025276,-683.91474891202,0.128539198775346,0.147494123784889,0.0557582311116245,-0.0240195253567061,0.0846299071630461,0.0883674744340185,0.0190244009969868,NA
