id,date,step,Avg_dive_time_min,Avg_dive_depth_neg,Avg_surface_time_sec,Nesting_attempt,Activity,Home_range,dist2shore,depth,behav
146297,4/4/2015 02:00,810.04,8.222222222,-14.5,28.33333333,NA,1,2,598.9183702,-8.065952281,X2
146297,4/4/2015 03:00,1010.368,25.11111111,-20,85,NA,1,2,1401.347555,-25.45591378,X2
146297,4/4/2015 04:00,1290.264,23.91666667,-20.5,65,NA,1,3,2298.855957,-42.28617444,X2
146297,4/4/2015 05:00,1133.488,21.16666667,-5.25,10,NA,1,4,3195.984666,-58.75004778,X2
146297,4/4/2015 06:00,776.129,27.91666667,-16,50,NA,1,5,3683.309525,-52.83406612,X2
146297,4/4/2015 07:00,504.263,29.55555556,-18.83333333,80,NA,1,5,3457.708126,-49.67935312,X2
146297,4/4/2015 08:00,126.227,18.75,-17.75,53.33333333,NA,1,6,3095.285072,-44.06500306,X4
146297,4/4/2015 09:00,109.565,34.75,-18,60,NA,1,6,3038.43594,-44.06500306,X4
146297,4/4/2015 10:00,68.078,37,-18,70,NA,1,6,2966.785197,-41.30592613,X4
146297,4/4/2015 11:00,21.429,44.83333333,-18.5,60,NA,1,6,2932.781021,-41.30592613,X4
146297,4/4/2015 12:00,16.938,38.16666667,-18.5,80,NA,1,6,2929.106996,-41.30592613,X4
146297,4/4/2015 13:00,47.007,48.83333333,-19.5,80,NA,1,6,2923.205388,-41.30592613,X4
146297,4/4/2015 14:00,30.249,51.5,-20,70,NA,1,6,2968.527973,-41.30592613,X4
146297,4/4/2015 15:00,45.681,49.16666667,-20.25,70,NA,1,6,2952.218345,-41.30592613,X4
146297,4/4/2015 16:00,67.421,50.33333333,-20.5,110,NA,1,6,2988.684802,-41.30592613,X4
146297,4/4/2015 17:00,72.191,56.5,-20,100,NA,1,6,3039.296085,-44.06500306,X4
146297,4/4/2015 18:00,48.909,54,-19.5,50,NA,1,6,3090.423058,-44.06500306,X4
146297,4/4/2015 19:00,33.289,44,-19,85,NA,1,6,3114.525058,-44.06500306,X4
146297,4/4/2015 20:00,50.86,49,-18.5,110,NA,1,6,3107.565097,-44.06500306,X4
146297,4/4/2015 21:00,41.526,55.5,-18,110,NA,1,6,3062.138292,-44.06500306,X4
146297,4/4/2015 22:00,41.492,52.83333333,-18,100,NA,1,6,3033.051866,-44.06500306,X4
146297,4/4/2015 23:00,29.2,54.5,-18.5,110,NA,1,6,2994.469451,-41.30592613,X4
146297,4/5/2015 00:00,9.062,44.5,-19,100,NA,1,6,2967.224237,-41.30592613,X4
146297,4/5/2015 01:00,42.391,52.66666667,-19.5,70,NA,1,6,2966.44893,-41.30592613,X4
146297,4/5/2015 02:00,142.549,46.16666667,-20,90,NA,1,6,3007.46775,-41.30592613,X4
146297,4/5/2015 03:00,103.041,38.5,-20,140,NA,1,6,3149.768022,-44.06500306,X4
146297,4/5/2015 04:00,131.034,45,-20,100,NA,1,6,3150.387878,-44.06500306,X4
146297,4/5/2015 05:00,139.417,42,-20,100,NA,1,6,3121.691356,-44.06500306,X4
146297,4/5/2015 06:00,167.886,57.83333333,-20,100,NA,1,6,3112.90006,-49.67935312,X4
146297,4/5/2015 07:00,105.403,48.5,-20,130,NA,1,6,3078.384543,-49.67935312,X4
146297,4/5/2015 08:00,89.43,44.33333333,-19,120,NA,1,6,3110.227591,-49.67935312,X4
146297,4/5/2015 09:00,41.029,45.5,-18.5,110,NA,1,6,3124.976323,-49.67935312,X4
146297,4/5/2015 10:00,70.184,41.5,-18.5,80,NA,1,6,3143.355775,-49.67935312,X4
146297,4/5/2015 11:00,55.993,42.75,-19,60,NA,1,6,3209.364924,-49.67935312,X4
146297,4/5/2015 12:00,44.432,40.83333333,-19,75,NA,1,6,3252.549091,-49.67935312,X4
146297,4/5/2015 13:00,51.262,40.41666667,-19.75,90,NA,1,6,3262.383042,-49.67935312,X4
146297,4/5/2015 14:00,57.54,42,-20,90,NA,1,6,3260.167678,-49.67935312,X4
146297,4/5/2015 15:00,64.946,42.66666667,-20.5,80,NA,1,6,3236.313009,-49.67935312,X4
146297,4/5/2015 16:00,65.813,41.25,-20.5,90,NA,1,6,3200.256318,-49.67935312,X4
146297,4/5/2015 17:00,64.034,44.83333333,-20.5,80,NA,1,6,3163.723305,-49.67935312,X4
146297,4/5/2015 18:00,58.957,48.66666667,-20,120,NA,1,6,3130.986153,-49.67935312,X4
146297,4/5/2015 19:00,53.593,48.16666667,-20,100,NA,1,6,3109.165288,-49.67935312,X4
146297,4/5/2015 20:00,49.577,48.25,-19.5,80,NA,1,6,3105.15189,-44.06500306,X4
146297,4/5/2015 21:00,39.585,46.16666667,-18.5,40,NA,1,6,3102.757762,-44.06500306,X4
146297,4/5/2015 22:00,36.395,51.83333333,-18.5,90,NA,1,6,3088.20641,-44.06500306,X4
146297,4/5/2015 23:00,36.39,36.66666667,-18,50,NA,1,6,3064.867829,-44.06500306,X4
146297,4/6/2015 00:00,36.498,50,-18,60,NA,1,6,3033.645831,-44.06500306,X4
146297,4/6/2015 01:00,4.591,45.83333333,-18.5,95,NA,1,6,2997.955077,-41.30592613,X4
146297,4/6/2015 02:00,18.151,54.66666667,-19,80,NA,1,6,2999.688317,-41.30592613,X4
146297,4/6/2015 03:00,55.43,56,-19.5,30,NA,1,6,3004.168053,-41.30592613,X4
146297,4/6/2015 04:00,72.636,41.16666667,-20,80,NA,1,6,3013.600828,-41.30592613,X4
146297,4/6/2015 05:00,70.944,36.41666667,-20.25,90,NA,1,6,3062.661708,-44.06500306,X4
146297,4/6/2015 06:00,70.562,51.83333333,-20,110,NA,1,6,3097.245614,-49.67935312,X4
146297,4/6/2015 07:00,70.573,53.66666667,-20,120,NA,1,6,3097.482049,-49.67935312,X4
146297,4/6/2015 08:00,85.024,46.16666667,-19,150,NA,1,6,3050.490624,-49.67935312,X4
146297,4/6/2015 09:00,80.02,49.16666667,-18.5,65,NA,1,6,2965.674315,-46.74601616,X4
146297,4/6/2015 10:00,64.578,37.58333333,-18,70,NA,1,6,2902.733053,-46.74601616,X4
146297,4/6/2015 11:00,39.187,33.33333333,-18,75,NA,1,6,2870.636411,-46.74601616,X4
146297,4/6/2015 12:00,40.706,49.25,-18.25,70,NA,1,6,2868.447154,-41.30592613,X4
146297,4/6/2015 13:00,31.062,53.33333333,-19,110,NA,1,6,2891.316606,-41.30592613,X4
146297,4/6/2015 14:00,21.616,51,-19.5,60,NA,1,6,2911.954083,-41.30592613,X4
146297,4/6/2015 15:00,19.168,50.66666667,-20,80,NA,1,6,2927.856037,-41.30592613,X4
146297,4/6/2015 16:00,19.828,49.66666667,-20,100,NA,1,6,2943.030165,-41.30592613,X4
146297,4/6/2015 17:00,10.146,59.5,-20,60,NA,1,6,2959.685477,-41.30592613,X4
146297,4/6/2015 18:00,27.535,58.16666667,-20,90,NA,1,6,2949.900793,-41.30592613,X4
146297,4/6/2015 19:00,39.407,55.5,-19.5,80,NA,1,6,2961.41855,-41.30592613,X4
146297,4/6/2015 20:00,47.991,62.5,-19,90,NA,1,6,2981.549422,-41.30592613,X4
146297,4/6/2015 21:00,53.37,56.66666667,-18.5,80,NA,1,6,3007.931828,-41.30592613,X4
146297,4/6/2015 22:00,52.001,58.83333333,-18,80,NA,1,6,3038.432083,-44.06500306,X4
146297,4/6/2015 23:00,27.3,52.66666667,-18,120,NA,1,6,3066.917062,-44.06500306,X4
146297,4/7/2015 00:00,30.491,55.83333333,-17.5,70,NA,1,6,3054.166402,-44.06500306,X4
146297,4/7/2015 01:00,34.647,55.16666667,-18,110,NA,1,6,3033.689646,-44.06500306,X4
146297,4/7/2015 02:00,61.935,58.33333333,-18.5,70,NA,1,6,3023.543022,-44.06500306,X4
146297,4/7/2015 03:00,125.208,52.83333333,-19,90,NA,1,6,3027.145691,-44.06500306,X4
146297,4/7/2015 04:00,197.104,42.5,-19,90,NA,1,6,3001.159312,-39.51857729,X4
146297,4/7/2015 05:00,220.45,25.33333333,-19.25,80,NA,1,6,2964.269722,-39.51857729,X4
146297,4/7/2015 06:00,219.668,50,-18,70,NA,1,5,2857.516041,-35.62057487,X4
146297,4/7/2015 07:00,177.811,44.33333333,-17.5,60,NA,1,5,2744.030758,-35.62057487,X4
146297,4/7/2015 08:00,58.712,19.75,-17,50,NA,1,5,2664.713865,-35.62057487,X4
146297,4/7/2015 09:00,172.506,31.58333333,-16,70,NA,1,5,2617.44604,-32.06800976,X4
146297,4/7/2015 10:00,235.523,50.83333333,-16,80,NA,1,5,2590.50892,-35.62057487,X4
146297,4/7/2015 11:00,274.403,33.75,-16,40,NA,1,5,2597.988645,-31.83154259,X4
146297,4/7/2015 12:00,301.339,24.58333333,-9.25,16.66666667,NA,1,5,2658.070835,-36.16597574,X4
146297,4/7/2015 13:00,203.726,22.08333333,-17.5,75,NA,1,6,2786.909664,-36.16597574,X4
146297,4/7/2015 14:00,129.587,47.16666667,-18.75,110,NA,1,6,2824.102158,-41.30592613,X4
146297,4/7/2015 15:00,68.887,54.33333333,-20,100,NA,1,6,2892.326517,-41.30592613,X4
146297,4/7/2015 16:00,62.795,57.5,-20,100,NA,1,6,2957.014692,-41.30592613,X4
146297,4/7/2015 17:00,64.852,67.66666667,-20,70,NA,1,6,3014.154329,-41.30592613,X4
146297,4/7/2015 18:00,33.161,56.33333333,-20,10,NA,1,6,3057.812452,-44.06500306,X4
146297,4/7/2015 19:00,34.94,64,-19.5,110,NA,1,6,3052.623312,-44.06500306,X4
146297,4/7/2015 20:00,35.928,54.5,-19,60,NA,1,6,3027.659157,-44.06500306,X4
146297,4/7/2015 21:00,28.079,66.66666667,-18.5,80,NA,1,6,2999.335081,-41.30592613,X4
146297,4/7/2015 22:00,26.078,NA,NA,70,NA,1,6,2988.44604,-41.30592613,X4
146297,4/7/2015 23:00,18.041,61.33333333,-18,90,NA,1,6,2991.563783,-41.30592613,X4
146297,4/8/2015 00:00,10.466,35.25,-17.25,75,NA,1,6,2997.719988,-41.30592613,X4
146297,4/8/2015 01:00,34.973,67.16666667,-18,90,NA,1,6,2997.979447,-41.30592613,X4
146297,4/8/2015 02:00,33.951,43.25,-18.25,80,NA,1,6,2994.469435,-41.30592613,X4
146297,4/8/2015 03:00,39.028,61.33333333,-19.5,90,NA,1,6,3008.693356,-41.30592613,X4
146297,4/8/2015 04:00,50.175,33.5,-20,40,NA,1,6,3035.76498,-44.06500306,X4
146297,4/8/2015 05:00,87.507,35.5,-20.5,95,NA,1,6,3046.70243,-44.06500306,X4
146297,4/8/2015 06:00,66.513,53,-20,100,NA,1,6,3019.900094,-41.30592613,X4
146297,4/8/2015 07:00,36.472,49.5,-20,80,NA,1,6,3001.138907,-41.30592613,X4
146297,4/8/2015 08:00,16.278,54.33333333,-19.5,110,NA,1,6,2997.447548,-41.30592613,X4
146297,4/8/2015 09:00,68.541,51.5,-19,110,NA,1,6,3012.018028,-41.30592613,X4
146297,4/8/2015 10:00,56.273,56.5,-18.5,120,NA,1,6,3069.69082,-44.06500306,X4
146297,4/8/2015 11:00,47.093,51.5,-18.5,130,NA,1,6,3104.95312,-44.06500306,X4
146297,4/8/2015 12:00,42.062,28.25,-10.25,56.66666667,NA,1,6,3124.562987,-44.06500306,X4
146297,4/8/2015 13:00,38.858,56.16666667,-18.5,130,NA,1,6,3133.156723,-44.06500306,X4
146297,4/8/2015 14:00,36.168,56,-19,150,NA,1,6,3133.577571,-44.06500306,X4
146297,4/8/2015 15:00,32.948,55.33333333,-19,100,NA,1,6,3128.588639,-44.06500306,X4
146297,4/8/2015 16:00,27.48,56.66666667,-20,150,NA,1,6,3120.903988,-44.06500306,X4
146297,4/8/2015 17:00,17.767,44.83333333,-20,70,NA,1,6,3113.615602,-44.06500306,X4
146297,4/8/2015 18:00,14.369,63.83333333,-20,70,NA,1,6,3109.692324,-44.06500306,X4
146297,4/8/2015 19:00,12.713,54.5,-20,80,NA,1,6,3103.124082,-44.06500306,X4
146297,4/8/2015 20:00,6.498,55.33333333,-19,80,NA,1,6,3092.568738,-44.06500306,X4
146297,4/8/2015 21:00,16.482,59.83333333,-19,100,NA,1,6,3091.884997,-44.06500306,X4
146297,4/8/2015 22:00,19.43,62,-19,90,NA,1,6,3104.404755,-44.06500306,X4
146297,4/8/2015 23:00,16.753,61,-18.5,100,NA,1,6,3120.251941,-44.06500306,X4
146297,4/9/2015 00:00,8.718,56.5,-18,80,NA,1,6,3134.946757,-44.06500306,X4
146297,4/9/2015 01:00,13.896,60.33333333,-18,100,NA,1,6,3143.493218,-44.06500306,X4
146297,4/9/2015 02:00,20.597,61.16666667,-18.5,110,NA,1,6,3145.356115,-44.06500306,X4
146297,4/9/2015 03:00,33.654,64.66666667,-19,90,NA,1,6,3154.764203,-44.06500306,X4
146297,4/9/2015 04:00,36.021,62.83333333,-19.5,80,NA,1,6,3181.246812,-44.06500306,X4
146297,4/9/2015 05:00,31.838,37.58333333,-20.25,150,NA,1,6,3211.931726,-44.06500306,X4
146297,4/9/2015 06:00,27.327,54.33333333,-20.5,140,NA,1,6,3241.605966,-44.06500306,X4
146297,4/9/2015 07:00,22.618,55.5,-20,NA,NA,1,6,3266.031037,-44.06500306,X4
146297,4/9/2015 08:00,26.713,52.83333333,-20,140,NA,1,6,3280.591251,-44.06500306,X4
146297,4/9/2015 09:00,66.846,51,-20,140,NA,1,6,3280.636262,-44.06500306,X4
146297,4/9/2015 10:00,164.501,30,-18.75,80,NA,1,6,3242.46914,-44.06500306,X4
146297,4/9/2015 11:00,403.821,8.861111111,-7.833333333,82.5,NA,1,6,3146.741086,-44.06500306,X4
146297,4/9/2015 12:00,295.062,49.16666667,-18,130,NA,1,6,2877.934563,-46.74601616,X4
146297,4/9/2015 13:00,118.49,25.41666667,-10,83.33333333,NA,1,6,2681.207648,-46.74601616,X4
146297,4/9/2015 14:00,63.689,52.5,-18.5,140,NA,1,6,2595.715856,-47.04151594,X4
146297,4/9/2015 15:00,50.837,53.83333333,-19,180,NA,1,6,2540.00149,-47.04151594,X4
146297,4/9/2015 16:00,76.037,14.875,-7.375,75,NA,1,5,2489.165209,-47.04151594,X5
146297,4/9/2015 17:00,97.928,12.22222222,-7.833333333,35,NA,1,5,2415.638811,-47.04151594,X5
146297,4/9/2015 18:00,114.881,55.33333333,-19,80,NA,1,5,2338.77884,-47.04151594,X5
146297,4/9/2015 19:00,85.518,54.16666667,-19,90,NA,1,5,2338.82105,-42.02097728,X5
146297,4/9/2015 20:00,59.12,54.16666667,-19,90,NA,1,5,2325.084963,-42.02097728,X5
146297,4/9/2015 21:00,50.119,45.66666667,-18.5,70,NA,1,5,2287.67021,-42.02097728,X5
146297,4/9/2015 22:00,29.583,67.5,-18.5,120,NA,1,5,2246.53194,-42.02097728,X5
146297,4/9/2015 23:00,18.929,58.33333333,-18,100,NA,1,5,2219.687837,-42.02097728,X5
146297,4/10/2015 00:00,11.026,54.33333333,-17.5,70,NA,1,5,2201.393347,-42.02097728,X5
146297,4/10/2015 01:00,7.544,54,-17.5,100,NA,1,5,2190.374136,-42.02097728,X5
146297,4/10/2015 02:00,17.458,53.16666667,-17.5,130,NA,1,5,2192.1093,-42.02097728,X5
146297,4/10/2015 03:00,29.619,59,-18,140,NA,1,5,2199.650053,-42.02097728,X5
146297,4/10/2015 04:00,46.341,55.66666667,-18.5,130,NA,1,5,2208.352371,-42.02097728,X5
146297,4/10/2015 05:00,90.903,13.11111111,-13,52.5,NA,1,5,2215.008334,-42.02097728,X5
146297,4/10/2015 06:00,97.14,50.16666667,-19,170,NA,1,5,2211.165918,-42.02097728,X5
146297,4/10/2015 07:00,83.575,54,-19,140,NA,1,5,2215.035478,-42.02097728,X5
146297,4/10/2015 08:00,94.586,54.83333333,-19,130,NA,1,5,2254.24246,-47.04151594,X5
146297,4/10/2015 09:00,75.05,15.5,-19,155,NA,1,5,2345.246417,-47.04151594,X5
146297,4/10/2015 10:00,40.33,57.83333333,-18.5,160,NA,1,5,2420.085416,-47.04151594,X5
146297,4/10/2015 11:00,70.729,56.5,-18,120,NA,1,5,2390.162726,-47.04151594,X5
146297,4/10/2015 12:00,79.191,48.91666667,-17.75,100,NA,1,5,2326.419668,-47.04151594,X5
146297,4/10/2015 13:00,50.438,49,-17.5,120,NA,1,5,2251.790927,-47.04151594,X5
146297,4/10/2015 14:00,27.435,53.66666667,-17.5,120,NA,1,5,2201.660811,-47.04151594,X5
146297,4/10/2015 15:00,26.984,48.83333333,-18,140,NA,1,5,2178.156305,-47.04151594,X5
146297,4/10/2015 16:00,32.063,64.5,-18,170,NA,1,5,2166.644041,-47.04151594,X5
146297,4/10/2015 17:00,36.198,50.16666667,-18.5,110,NA,1,5,2161.537461,-47.04151594,X5
146297,4/10/2015 18:00,38.34,51.16666667,-18.5,100,NA,1,5,2157.33782,-47.04151594,X5
146297,4/10/2015 19:00,41.052,52.33333333,-18.5,130,NA,1,5,2148.590418,-47.04151594,X5
146297,4/10/2015 20:00,53.662,64.5,-18.5,120,NA,1,5,2127.173432,-40.74396174,X5
146297,4/10/2015 21:00,55.998,58.16666667,-18.5,110,NA,1,5,2083.067443,-35.92111512,X5
146297,4/10/2015 22:00,103.086,56.5,-18,30,NA,1,5,2050.713356,-35.92111512,X5
146297,4/10/2015 23:00,131.663,47.83333333,-18,100,NA,1,5,2077.245309,-35.92111512,X5
146297,4/11/2015 00:00,43.364,63.66666667,-17.5,50,NA,1,5,2136.838758,-42.02097728,X5
146297,4/11/2015 01:00,26.599,30.08333333,-17,70,NA,1,5,2141.805677,-42.02097728,X5
146297,4/11/2015 02:00,61.972,67.83333333,-17.5,NA,NA,1,5,2164.06048,-42.02097728,X5
146297,4/11/2015 03:00,72.575,45.33333333,-17.5,80,NA,1,5,2226.032472,-42.02097728,X5
146297,4/11/2015 04:00,85.522,60.83333333,-18.5,110,NA,1,5,2287.371522,-42.02097728,X5
146297,4/11/2015 05:00,102.407,51.5,-18.5,40,NA,1,6,2356.06198,-42.02097728,X4
146297,4/11/2015 06:00,98.186,92,-19,NA,NA,1,6,2440.024858,-42.02097728,X4
146297,4/11/2015 07:00,81.835,52.33333333,-19.5,130,NA,1,6,2518.573929,-42.02097728,X4
146297,4/11/2015 08:00,42.564,56.16666667,-19.5,140,NA,1,6,2578.748329,-42.02097728,X4
146297,4/11/2015 09:00,17.838,53.5,-19.5,110,NA,1,6,2580.193895,-42.02097728,X4
146297,4/11/2015 10:00,112.739,33.08333333,-19.5,130,NA,1,6,2581.80383,-47.04151594,X4
146297,4/11/2015 11:00,127.317,56.5,-19.5,140,NA,1,6,2677.134267,-46.74601616,X4
146297,4/11/2015 12:00,112.886,51.66666667,-19,140,NA,1,6,2762.257641,-46.74601616,X4
146297,4/11/2015 13:00,103.508,29.16666667,-19,125,NA,1,6,2819.512363,-46.74601616,X4
146297,4/11/2015 14:00,93.586,52.33333333,-19,180,NA,1,6,2863.362689,-46.74601616,X4
146297,4/11/2015 15:00,78.303,47.91666667,-19,50,NA,1,6,2902.068383,-46.74601616,X4
146297,4/11/2015 16:00,43.552,56.66666667,-19,170,NA,1,6,2947.601971,-41.30592613,X4
146297,4/11/2015 17:00,30.908,60,-19,140,NA,1,6,2981.14938,-41.30592613,X4
146297,4/11/2015 18:00,37.308,57.66666667,-19.5,100,NA,1,6,3005.479682,-41.30592613,X4
146297,4/11/2015 19:00,39.177,60.66666667,-19.5,90,NA,1,6,3026.815017,-41.30592613,X4
146297,4/11/2015 20:00,29.537,25.5,-19.5,100,NA,1,6,3044.324169,-44.06500306,X4
146297,4/11/2015 21:00,14.395,61.83333333,-20,90,NA,1,6,3052.024755,-44.06500306,X4
146297,4/11/2015 22:00,4.28,61.66666667,-20,110,NA,1,6,3046.343425,-44.06500306,X4
146297,4/11/2015 23:00,23.77,44,-20,80,NA,1,6,3042.277844,-44.06500306,X4
146297,4/12/2015 00:00,55.624,66.16666667,-19.5,100,NA,1,6,3054.69276,-44.06500306,X4
146297,4/12/2015 01:00,69.785,65.5,-19.5,100,NA,1,6,3088.757387,-44.06500306,X4
146297,4/12/2015 02:00,78.495,60.5,-19,90,NA,1,6,3132.265155,-44.06500306,X4
146297,4/12/2015 03:00,81.687,62.66666667,-19,70,NA,1,6,3181.422152,-49.67935312,X4
146297,4/12/2015 04:00,79.291,59.16666667,-19,110,NA,1,6,3232.396337,-49.67935312,X4
146297,4/12/2015 05:00,64.523,64.66666667,-19.5,NA,NA,1,6,3281.305008,-49.67935312,X4
146297,4/12/2015 06:00,51.376,63.16666667,-20,NA,NA,1,6,3319.147128,-49.67935312,X4
146297,4/12/2015 07:00,60.498,51.83333333,-20,110,NA,1,6,3338.662851,-49.67935312,X4
146297,4/12/2015 08:00,77.1,56.83333333,-20.5,150,NA,1,6,3300.160534,-49.67935312,X4
146297,4/12/2015 09:00,84.89,54.5,-20.5,NA,NA,1,6,3236.700041,-49.67935312,X4
146297,4/12/2015 10:00,85.526,59.5,-20,90,NA,1,6,3158.033364,-49.67935312,X4
146297,4/12/2015 11:00,81.691,48.83333333,-20,105,NA,1,6,3076.374942,-49.67935312,X4
146297,4/12/2015 12:00,73.286,60.16666667,-20,170,NA,1,6,2996.825467,-46.74601616,X4
146297,4/12/2015 13:00,60.331,54.66666667,-20,NA,NA,1,6,2924.405504,-46.74601616,X4
146297,4/12/2015 14:00,35.954,21.16666667,-10.5,50,NA,1,6,2864.167696,-46.74601616,X4
146297,4/12/2015 15:00,34.844,61.16666667,-19,120,NA,1,6,2829.275651,-46.74601616,X4
146297,4/12/2015 16:00,54.148,52.16666667,-19,70,NA,1,6,2840.535399,-46.74601616,X4
146297,4/12/2015 17:00,17.383,62.16666667,-18.5,70,NA,1,6,2874.780512,-46.74601616,X4
146297,4/12/2015 18:00,17.696,62.33333333,-19,80,NA,1,6,2879.091699,-46.74601616,X4
146297,4/12/2015 19:00,39.665,53.33333333,-19.25,110,NA,1,6,2867.794239,-46.74601616,X4
146297,4/12/2015 20:00,132.54,NA,NA,70,NA,1,6,2858.801152,-46.74601616,X4
146297,4/12/2015 21:00,141.606,56,-20,110,NA,1,6,2921.788563,-46.74601616,X4
146297,4/12/2015 22:00,75.025,61.83333333,-20,110,NA,1,6,2979.24242,-46.74601616,X4
146297,4/12/2015 23:00,48.739,63.66666667,-20,70,NA,1,6,2966.528134,-41.30592613,X4
146297,4/13/2015 00:00,25.208,63.16666667,-19.5,40,NA,1,6,2952.588011,-41.30592613,X4
146297,4/13/2015 01:00,12.875,66,-19.5,90,NA,1,6,2958.857496,-41.30592613,X4
146297,4/13/2015 02:00,38.488,59,-19,60,NA,1,6,2971.356651,-41.30592613,X4
146297,4/13/2015 03:00,67.821,60.66666667,-19,110,NA,1,6,2991.907475,-41.30592613,X4
146297,4/13/2015 04:00,82.433,66,-19,90,NA,1,6,3038.047811,-44.06500306,X4
146297,4/13/2015 05:00,106.266,22.16666667,-12.5,80,NA,1,6,3088.860167,-49.67935312,X4
146297,4/13/2015 06:00,65.367,62.33333333,-19,120,NA,1,6,3058.277112,-49.67935312,X4
146297,4/13/2015 07:00,63.244,29.83333333,-19.5,100,NA,1,6,3029.784053,-46.74601616,X4
146297,4/13/2015 08:00,84.142,26.94444444,-14.33333333,70,NA,1,6,2989.205991,-46.74601616,X4
146297,4/13/2015 09:00,167.603,60.66666667,-20,90,NA,1,6,2923.318891,-46.74601616,X4
146297,4/13/2015 10:00,40.834,57.16666667,-20.5,40,NA,1,6,2782.577594,-46.74601616,X4
146297,4/13/2015 11:00,93.036,62.66666667,-20,80,NA,1,6,2819.2882,-46.74601616,X4
146297,4/13/2015 12:00,35.985,58.16666667,-20,90,NA,1,6,2904.334763,-46.74601616,X4
146297,4/13/2015 13:00,16.784,58.66666667,-20,90,NA,1,6,2939.173315,-46.74601616,X4
146297,4/13/2015 14:00,7.949,59.5,-19.5,160,NA,1,6,2955.647169,-46.74601616,X4
146297,4/13/2015 15:00,2.327,62.5,-19,140,NA,1,6,2963.579916,-46.74601616,X4
146297,4/13/2015 16:00,3.622,NA,NA,130,NA,1,6,2965.445453,-46.74601616,X4
146297,4/13/2015 17:00,6.426,58.66666667,-19,80,NA,1,6,2963.023869,-46.74601616,X4
146297,4/13/2015 18:00,8.269,64.66666667,-19,40,NA,1,6,2957.652059,-46.74601616,X4
146297,4/13/2015 19:00,9.166,35,-19,65,NA,1,6,2950.391303,-46.74601616,X4
146297,4/13/2015 20:00,9.147,69,-19.5,70,NA,1,6,2942.151358,-46.74601616,X4
146297,4/13/2015 21:00,8.192,61.33333333,-20,NA,NA,1,6,2933.781761,-46.74601616,X4
146297,4/13/2015 22:00,6.235,57.66666667,-20,90,NA,1,6,2926.141312,-46.74601616,X4
146297,4/13/2015 23:00,1.947,62.66666667,-20.5,50,NA,1,6,2920.155493,-46.74601616,X4
146297,4/14/2015 00:00,3.512,62.83333333,-20,70,NA,1,6,2919.433515,-46.74601616,X4
146297,4/14/2015 01:00,5.372,64.66666667,-20,100,NA,1,6,2920.739809,-46.74601616,X4
146297,4/14/2015 02:00,7.034,66.5,-20,40,NA,1,6,2923.713743,-46.74601616,X4
146297,4/14/2015 03:00,9.551,70.33333333,-19.5,70,NA,1,6,2928.085617,-46.74601616,X4
146297,4/14/2015 04:00,2.348,34,-19,100,NA,1,6,2934.493601,-46.74601616,X4
146297,4/14/2015 05:00,4.466,62.66666667,-19,130,NA,1,6,2935.741895,-46.74601616,X4
146297,4/14/2015 06:00,3.438,59.5,-19,130,NA,1,6,2939.947024,-46.74601616,X4
146297,4/14/2015 07:00,13.271,48.5,-19,100,NA,1,6,2943.232074,-46.74601616,X4
146297,4/14/2015 08:00,20.062,53.5,-19.5,70,NA,1,6,2931.465011,-46.74601616,X4
146297,4/14/2015 09:00,13.159,57,-20,110,NA,1,6,2914.108388,-46.74601616,X4
146297,4/14/2015 10:00,11.365,61,-20,130,NA,1,6,2907.233723,-46.74601616,X4
146297,4/14/2015 11:00,11.679,64.83333333,-20.5,120,NA,1,6,2905.872794,-46.74601616,X4
146297,4/14/2015 12:00,15.132,56.66666667,-20.5,110,NA,1,6,2910.745017,-46.74601616,X4
146297,4/14/2015 13:00,21.467,60.33333333,-20.5,90,NA,1,6,2922.776302,-46.74601616,X4
146297,4/14/2015 14:00,38.94,64.83333333,-20,130,NA,1,6,2943.10001,-46.74601616,X4
146297,4/14/2015 15:00,11.555,61.83333333,-19.5,110,NA,1,6,2982.028815,-46.74601616,X4
146297,4/14/2015 16:00,11.042,68.5,-19,180,NA,1,6,2993.408672,-46.74601616,X4
146297,4/14/2015 17:00,21.505,NA,NA,80,NA,1,6,2982.864095,-46.74601616,X4
146297,4/14/2015 18:00,26.655,62.83333333,-19,60,NA,1,6,2961.734033,-46.74601616,X4
146297,4/14/2015 19:00,26.535,60.33333333,-19,50,NA,1,6,2935.460364,-46.74601616,X4
146297,4/14/2015 20:00,18.451,64.16666667,-19,90,NA,1,6,2909.355983,-46.74601616,X4
146297,4/14/2015 21:00,5.608,60.5,-19.5,70,NA,1,6,2891.536785,-46.74601616,X4
146297,4/14/2015 22:00,5.451,62.5,-20,40,NA,1,6,2888.467328,-46.74601616,X4
146297,4/14/2015 23:00,8.239,61.83333333,-20,60,NA,1,6,2891.491154,-46.74601616,X4
146297,4/15/2015 00:00,9.904,68.66666667,-20.5,NA,NA,1,6,2898.550876,-46.74601616,X4
146297,4/15/2015 01:00,10.054,62.66666667,-20.5,80,NA,1,6,2907.691024,-46.74601616,X4
146297,4/15/2015 02:00,9.689,66.66666667,-20.5,100,NA,1,6,2917.36576,-46.74601616,X4
146297,4/15/2015 03:00,8.742,60.5,-20,100,NA,1,6,2926.733088,-46.74601616,X4
146297,4/15/2015 04:00,7.233,61.16666667,-19.5,100,NA,1,6,2935.121178,-46.74601616,X4
