DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,What,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Shallow,Deep
146296,146296,0.500000,Transmission,Mk10,,06:52:00 05-Mar-2015,07:27:10 05-Mar-2015,Dive,1,Square,20.5,20.5,2109,2111,,
146296,146296,0.500000,Transmission,Mk10,,07:27:10 05-Mar-2015,07:27:50 05-Mar-2015,Surface,,,,,39,41,40,0
146296,146296,0.500000,Transmission,Mk10,,07:27:50 05-Mar-2015,09:10:10 05-Mar-2015,Dive,1,Square,20.0,20.0,6139,6141,,
146296,146296,0.500000,Transmission,Mk10,,09:10:10 05-Mar-2015,09:10:20 05-Mar-2015,Surface,,,,,9,11,10,0
146296,146296,0.500000,Transmission,Mk10,,09:10:20 05-Mar-2015,09:28:50 05-Mar-2015,Dive,1,V,18.5,18.5,1109,1111,,
146296,146296,0.500000,Transmission,Mk10,,09:28:50 05-Mar-2015,09:29:50 05-Mar-2015,Surface,,,,,59,61,21,39
146296,146296,0.500000,Transmission,Mk10,,09:29:50 05-Mar-2015,10:04:30 05-Mar-2015,Dive,1,Square,20.0,20.0,2079,2081,,
146296,146296,0.500000,Transmission,Mk10,,10:04:30 05-Mar-2015,10:04:40 05-Mar-2015,Surface,,,,,9,11,10,0
146296,146296,0.500000,Transmission,Mk10,,10:04:00 05-Mar-2015,12:01:40 05-Mar-2015,Message,10,,,,7050.000000,7070.000000,,
146296,146296,0.500000,Transmission,Mk10,,10:04:00 05-Mar-2015,10:22:20 05-Mar-2015,Dive,1,Square,16.5,16.5,1099,1101,,
146296,146296,0.500000,Transmission,Mk10,,10:22:20 05-Mar-2015,10:23:30 05-Mar-2015,Surface,,,,,69,71,32,38
146296,146296,0.500000,Transmission,Mk10,,10:23:30 05-Mar-2015,10:43:20 05-Mar-2015,Dive,1,Square,16.5,16.5,1189,1191,,
146296,146296,0.500000,Transmission,Mk10,,10:43:20 05-Mar-2015,10:44:50 05-Mar-2015,Surface,,,,,89,91,41,49
146296,146296,0.500000,Transmission,Mk10,,10:44:50 05-Mar-2015,11:11:10 05-Mar-2015,Dive,1,Square,16.0,16.0,1579,1581,,
146296,146296,0.500000,Transmission,Mk10,,11:11:10 05-Mar-2015,11:12:10 05-Mar-2015,Surface,,,,,59,61,31,29
146296,146296,0.500000,Transmission,Mk10,,11:12:10 05-Mar-2015,11:35:50 05-Mar-2015,Dive,1,Square,18.5,18.5,1419,1421,,
146296,146296,0.500000,Transmission,Mk10,,11:35:50 05-Mar-2015,11:36:00 05-Mar-2015,Surface,,,,,9,11,10,0
146296,146296,0.500000,Transmission,Mk10,,11:36:00 05-Mar-2015,12:01:00 05-Mar-2015,Dive,1,Square,19.0,19.0,1499,1501,,
146296,146296,0.500000,Transmission,Mk10,,12:01:00 05-Mar-2015,12:01:40 05-Mar-2015,Surface,,,,,39,41,21,19
146296,146296,0.500000,Transmission,Mk10,,12:02:00 05-Mar-2015,14:46:10 05-Mar-2015,Message,10,,,,9840.000000,9860.000000,,
146296,146296,0.500000,Transmission,Mk10,,12:02:00 05-Mar-2015,12:27:50 05-Mar-2015,Dive,1,Square,18.0,18.0,1549,1551,,
146296,146296,0.500000,Transmission,Mk10,,12:27:50 05-Mar-2015,12:28:10 05-Mar-2015,Surface,,,,,19,21,20,0
146296,146296,0.500000,Transmission,Mk10,,12:28:10 05-Mar-2015,12:54:50 05-Mar-2015,Dive,1,Square,17.5,17.5,1599,1601,,
146296,146296,0.500000,Transmission,Mk10,,12:54:50 05-Mar-2015,12:55:40 05-Mar-2015,Surface,,,,,49,51,50,0
146296,146296,0.500000,Transmission,Mk10,,12:55:40 05-Mar-2015,13:28:40 05-Mar-2015,Dive,1,Square,17.0,17.0,1979,1981,,
146296,146296,0.500000,Transmission,Mk10,,13:28:40 05-Mar-2015,13:28:50 05-Mar-2015,Surface,,,,,9,11,10,0
146296,146296,0.500000,Transmission,Mk10,,13:28:50 05-Mar-2015,13:53:30 05-Mar-2015,Dive,1,V,16.5,16.5,1479,1481,,
146296,146296,0.500000,Transmission,Mk10,,13:53:30 05-Mar-2015,13:53:40 05-Mar-2015,Surface,,,,,9,11,10,0
146296,146296,0.500000,Transmission,Mk10,,13:53:40 05-Mar-2015,14:46:00 05-Mar-2015,Dive,1,Square,17.5,17.5,3139,3141,,
146296,146296,0.500000,Transmission,Mk10,,14:46:00 05-Mar-2015,14:46:10 05-Mar-2015,Surface,,,,,9,11,10,0
146296,146296,0.500000,Transmission,Mk10,,14:46:00 05-Mar-2015,17:13:20 05-Mar-2015,Message,10,,,,8830.000000,8850.000000,,
146296,146296,0.500000,Transmission,Mk10,,14:46:00 05-Mar-2015,14:59:20 05-Mar-2015,Dive,1,V,15.5,15.5,799,801,,
146296,146296,0.500000,Transmission,Mk10,,14:59:20 05-Mar-2015,14:59:40 05-Mar-2015,Surface,,,,,19,21,20,0
146296,146296,0.500000,Transmission,Mk10,,14:59:40 05-Mar-2015,15:18:50 05-Mar-2015,Dive,1,V,15.5,15.5,1149,1151,,
146296,146296,0.500000,Transmission,Mk10,,15:18:50 05-Mar-2015,15:19:00 05-Mar-2015,Surface,,,,,9,11,10,0
146296,146296,0.500000,Transmission,Mk10,,15:19:00 05-Mar-2015,15:53:50 05-Mar-2015,Dive,1,Square,15.0,15.0,2089,2091,,
146296,146296,0.500000,Transmission,Mk10,,15:53:50 05-Mar-2015,15:54:00 05-Mar-2015,Surface,,,,,9,11,10,0
146296,146296,0.500000,Transmission,Mk10,,15:54:00 05-Mar-2015,16:40:10 05-Mar-2015,Dive,1,Square,19.5,19.5,2769,2771,,
146296,146296,0.500000,Transmission,Mk10,,16:40:10 05-Mar-2015,16:40:20 05-Mar-2015,Surface,,,,,9,11,10,0
146296,146296,0.500000,Transmission,Mk10,,16:40:20 05-Mar-2015,17:12:40 05-Mar-2015,Dive,1,Square,19.0,19.0,1939,1941,,
146296,146296,0.500000,Transmission,Mk10,,17:12:40 05-Mar-2015,17:13:20 05-Mar-2015,Surface,,,,,39,41,21,19
146296,146296,0.500000,Transmission,Mk10,,17:13:00 05-Mar-2015,20:37:40 05-Mar-2015,Message,9,,,,12271.000000,12289.000000,,
146296,146296,0.500000,Transmission,Mk10,,17:13:00 05-Mar-2015,17:49:20 05-Mar-2015,Dive,1,Square,19.0,19.0,2179,2181,,
146296,146296,0.500000,Transmission,Mk10,,17:49:20 05-Mar-2015,17:50:00 05-Mar-2015,Surface,,,,,39,41,31,9
146296,146296,0.500000,Transmission,Mk10,,17:50:00 05-Mar-2015,18:32:20 05-Mar-2015,Dive,1,Square,19.0,19.0,2539,2541,,
146296,146296,0.500000,Transmission,Mk10,,18:32:20 05-Mar-2015,18:32:40 05-Mar-2015,Surface,,,,,19,21,20,0
146296,146296,0.500000,Transmission,Mk10,,18:32:40 05-Mar-2015,19:21:40 05-Mar-2015,Dive,1,Square,19.0,19.0,2939,2941,,
146296,146296,0.500000,Transmission,Mk10,,19:21:40 05-Mar-2015,19:22:10 05-Mar-2015,Surface,,,,,29,31,20,10
146296,146296,0.500000,Transmission,Mk10,,19:22:10 05-Mar-2015,20:11:40 05-Mar-2015,Dive,1,Square,18.5,18.5,2969,2971,,
146296,146296,0.500000,Transmission,Mk10,,20:11:40 05-Mar-2015,20:12:50 05-Mar-2015,Surface,,,,,69,71,52,18
146296,146296,0.500000,Transmission,Mk10,,20:12:50 05-Mar-2015,20:37:40 05-Mar-2015,Dive,1,Square,18.0,18.0,1489,1491,,
146296,146296,0.500000,Transmission,Mk10,,20:38:00 05-Mar-2015,22:24:20 05-Mar-2015,Message,10,,,,6370.000000,6390.000000,,
146296,146296,0.500000,Transmission,Mk10,,20:38:00 05-Mar-2015,20:38:30 05-Mar-2015,Surface,,,,,29,31,30,0
146296,146296,0.500000,Transmission,Mk10,,20:38:30 05-Mar-2015,20:51:10 05-Mar-2015,Dive,1,Square,16.5,16.5,759,761,,
146296,146296,0.500000,Transmission,Mk10,,20:51:10 05-Mar-2015,20:51:50 05-Mar-2015,Surface,,,,,39,41,21,19
146296,146296,0.500000,Transmission,Mk10,,20:51:50 05-Mar-2015,21:11:30 05-Mar-2015,Dive,1,Square,16.0,16.0,1179,1181,,
146296,146296,0.500000,Transmission,Mk10,,21:11:30 05-Mar-2015,21:11:40 05-Mar-2015,Surface,,,,,9,11,10,0
146296,146296,0.500000,Transmission,Mk10,,21:11:40 05-Mar-2015,21:31:40 05-Mar-2015,Dive,1,Square,15.0,15.0,1199,1201,,
146296,146296,0.500000,Transmission,Mk10,,21:31:40 05-Mar-2015,21:31:50 05-Mar-2015,Surface,,,,,9,11,10,0
146296,146296,0.500000,Transmission,Mk10,,21:31:50 05-Mar-2015,21:57:50 05-Mar-2015,Dive,1,Square,13.0,13.0,1559,1561,,
146296,146296,0.500000,Transmission,Mk10,,21:57:50 05-Mar-2015,21:58:30 05-Mar-2015,Surface,,,,,39,41,21,19
146296,146296,0.500000,Transmission,Mk10,,21:58:30 05-Mar-2015,22:24:20 05-Mar-2015,Dive,1,Square,13.5,13.5,1549,1551,,
146296,146296,0.500000,Transmission,Mk10,,22:24:00 05-Mar-2015,01:38:30 06-Mar-2015,Message,9,,,,11661.000000,11679.000000,,
146296,146296,0.500000,Transmission,Mk10,,22:24:00 05-Mar-2015,22:24:20 05-Mar-2015,Surface,,,,,19,21,20,0
146296,146296,0.500000,Transmission,Mk10,,22:24:20 05-Mar-2015,23:13:40 05-Mar-2015,Dive,1,Square,14.5,14.5,2959,2961,,
146296,146296,0.500000,Transmission,Mk10,,23:13:40 05-Mar-2015,23:14:50 05-Mar-2015,Surface,,,,,69,71,20,50
146296,146296,0.500000,Transmission,Mk10,,23:14:50 05-Mar-2015,23:51:50 05-Mar-2015,Dive,1,Square,13.5,13.5,2219,2221,,
146296,146296,0.500000,Transmission,Mk10,,23:51:50 05-Mar-2015,23:52:40 05-Mar-2015,Surface,,,,,49,51,40,10
146296,146296,0.500000,Transmission,Mk10,,23:52:40 05-Mar-2015,00:46:50 06-Mar-2015,Dive,1,Square,13.0,13.0,3249,3251,,
146296,146296,0.500000,Transmission,Mk10,,00:46:50 06-Mar-2015,00:48:00 06-Mar-2015,Surface,,,,,69,71,52,18
146296,146296,0.500000,Transmission,Mk10,,00:48:00 06-Mar-2015,01:37:30 06-Mar-2015,Dive,1,Square,13.0,13.0,2969,2971,,
146296,146296,0.500000,Transmission,Mk10,,01:37:30 06-Mar-2015,01:38:30 06-Mar-2015,Surface,,,,,59,61,31,29
146296,146296,0.500000,Transmission,Mk10,,01:39:00 06-Mar-2015,05:56:50 06-Mar-2015,Message,9,,,,15461.000000,15479.000000,,
146296,146296,0.500000,Transmission,Mk10,,01:39:00 06-Mar-2015,02:31:00 06-Mar-2015,Dive,1,Square,13.0,13.0,3119,3121,,
146296,146296,0.500000,Transmission,Mk10,,02:31:00 06-Mar-2015,02:32:20 06-Mar-2015,Surface,,,,,79,81,52,28
146296,146296,0.500000,Transmission,Mk10,,02:32:20 06-Mar-2015,03:22:50 06-Mar-2015,Dive,1,Square,13.5,13.5,3029,3031,,
146296,146296,0.500000,Transmission,Mk10,,03:22:50 06-Mar-2015,03:24:00 06-Mar-2015,Surface,,,,,69,71,41,29
146296,146296,0.500000,Transmission,Mk10,,03:24:00 06-Mar-2015,04:14:40 06-Mar-2015,Dive,1,Square,13.5,13.5,3039,3041,,
146296,146296,0.500000,Transmission,Mk10,,04:14:40 06-Mar-2015,04:15:00 06-Mar-2015,Surface,,,,,19,21,20,0
146296,146296,0.500000,Transmission,Mk10,,04:15:00 06-Mar-2015,05:06:40 06-Mar-2015,Dive,1,Square,14.0,14.0,3099,3101,,
146296,146296,0.500000,Transmission,Mk10,,05:06:40 06-Mar-2015,05:07:50 06-Mar-2015,Surface,,,,,69,71,41,29
146296,146296,0.500000,Transmission,Mk10,,05:07:50 06-Mar-2015,05:56:50 06-Mar-2015,Dive,1,Square,15.0,15.0,2939,2941,,
146296,146296,0.500000,Transmission,Mk10,,05:57:00 06-Mar-2015,08:53:40 06-Mar-2015,Message,9,,,,10591.000000,10609.000000,,
146296,146296,0.500000,Transmission,Mk10,,05:57:00 06-Mar-2015,05:58:10 06-Mar-2015,Surface,,,,,69,71,52,18
146296,146296,0.500000,Transmission,Mk10,,05:58:10 06-Mar-2015,06:47:40 06-Mar-2015,Dive,1,Square,15.0,15.0,2969,2971,,
146296,146296,0.500000,Transmission,Mk10,,06:47:40 06-Mar-2015,06:48:10 06-Mar-2015,Surface,,,,,29,31,20,10
146296,146296,0.500000,Transmission,Mk10,,06:48:10 06-Mar-2015,07:34:00 06-Mar-2015,Dive,1,Square,15.0,15.0,2749,2751,,
146296,146296,0.500000,Transmission,Mk10,,07:34:00 06-Mar-2015,07:34:40 06-Mar-2015,Surface,,,,,39,41,21,19
146296,146296,0.500000,Transmission,Mk10,,07:34:40 06-Mar-2015,08:18:10 06-Mar-2015,Dive,1,Square,15.0,15.0,2609,2611,,
146296,146296,0.500000,Transmission,Mk10,,08:18:10 06-Mar-2015,08:18:20 06-Mar-2015,Surface,,,,,9,11,10,0
146296,146296,0.500000,Transmission,Mk10,,08:18:20 06-Mar-2015,08:53:00 06-Mar-2015,Dive,1,Square,15.0,15.0,2079,2081,,
146296,146296,0.500000,Transmission,Mk10,,08:53:00 06-Mar-2015,08:53:40 06-Mar-2015,Surface,,,,,39,41,21,19
146296,146296,0.500000,Transmission,Mk10,,08:53:00 06-Mar-2015,16:19:50 06-Mar-2015,Message,9,,,,26801.000000,26819.000000,,
146296,146296,0.500000,Transmission,Mk10,,08:53:00 06-Mar-2015,09:35:20 06-Mar-2015,Dive,1,Square,15.0,15.0,2539,2541,,
146296,146296,0.500000,Transmission,Mk10,,09:35:20 06-Mar-2015,09:35:30 06-Mar-2015,Surface,,,,,9,11,10,0
146296,146296,0.500000,Transmission,Mk10,,09:35:30 06-Mar-2015,10:27:20 06-Mar-2015,Dive,1,Square,14.0,14.0,3109,3111,,
146296,146296,0.500000,Transmission,Mk10,,10:27:20 06-Mar-2015,10:27:30 06-Mar-2015,Surface,,,,,9,11,10,0
146296,146296,0.500000,Transmission,Mk10,,10:27:30 06-Mar-2015,11:04:50 06-Mar-2015,Dive,1,Square,14.0,14.0,2239,2241,,
146296,146296,0.500000,Transmission,Mk10,,11:04:50 06-Mar-2015,11:05:00 06-Mar-2015,Surface,,,,,9,11,10,0
146296,146296,0.500000,Transmission,Mk10,,11:05:00 06-Mar-2015,13:10:20 06-Mar-2015,Dive,1,Square,15.5,15.5,7519,7521,,
146296,146296,0.500000,Transmission,Mk10,,13:10:20 06-Mar-2015,13:10:30 06-Mar-2015,Surface,,,,,9,11,10,0
146296,146296,0.500000,Transmission,Mk10,,13:10:30 06-Mar-2015,16:19:50 06-Mar-2015,Dive,1,Square,18.5,18.5,11359,11361,,
146296,146296,0.500000,Transmission,Mk10,,16:20:00 06-Mar-2015,18:59:40 06-Mar-2015,Message,9,,,,9571.000000,9589.000000,,
146296,146296,0.500000,Transmission,Mk10,,16:20:00 06-Mar-2015,16:20:10 06-Mar-2015,Surface,,,,,9,11,10,0
146296,146296,0.500000,Transmission,Mk10,,16:20:10 06-Mar-2015,17:18:00 06-Mar-2015,Dive,1,Square,19.0,19.0,3469,3471,,
146296,146296,0.500000,Transmission,Mk10,,17:18:00 06-Mar-2015,17:18:10 06-Mar-2015,Surface,,,,,9,11,10,0
146296,146296,0.500000,Transmission,Mk10,,17:18:10 06-Mar-2015,17:52:00 06-Mar-2015,Dive,1,Square,19.0,19.0,2029,2031,,
146296,146296,0.500000,Transmission,Mk10,,17:52:00 06-Mar-2015,17:53:00 06-Mar-2015,Surface,,,,,59,61,31,29
146296,146296,0.500000,Transmission,Mk10,,17:53:00 06-Mar-2015,18:27:40 06-Mar-2015,Dive,1,Square,19.5,19.5,2079,2081,,
146296,146296,0.500000,Transmission,Mk10,,18:27:40 06-Mar-2015,18:28:40 06-Mar-2015,Surface,,,,,59,61,21,39
146296,146296,0.500000,Transmission,Mk10,,18:28:40 06-Mar-2015,18:59:30 06-Mar-2015,Dive,1,Square,19.5,19.5,1849,1851,,
146296,146296,0.500000,Transmission,Mk10,,18:59:30 06-Mar-2015,18:59:40 06-Mar-2015,Surface,,,,,9,11,10,0
146296,146296,0.500000,Transmission,Mk10,,19:00:00 06-Mar-2015,22:02:20 06-Mar-2015,Message,9,,,,10931.000000,10949.000000,,
146296,146296,0.500000,Transmission,Mk10,,19:00:00 06-Mar-2015,19:37:50 06-Mar-2015,Dive,1,Square,19.5,19.5,2269,2271,,
146296,146296,0.500000,Transmission,Mk10,,19:37:50 06-Mar-2015,19:38:00 06-Mar-2015,Surface,,,,,9,11,10,0
146296,146296,0.500000,Transmission,Mk10,,19:38:00 06-Mar-2015,20:10:40 06-Mar-2015,Dive,1,Square,19.0,19.0,1959,1961,,
146296,146296,0.500000,Transmission,Mk10,,20:10:40 06-Mar-2015,20:12:30 06-Mar-2015,Surface,,,,,109,111,32,78
146296,146296,0.500000,Transmission,Mk10,,20:12:30 06-Mar-2015,20:50:10 06-Mar-2015,Dive,1,Square,19.0,19.0,2259,2261,,
146296,146296,0.500000,Transmission,Mk10,,20:50:10 06-Mar-2015,20:51:00 06-Mar-2015,Surface,,,,,49,51,31,19
146296,146296,0.500000,Transmission,Mk10,,20:51:00 06-Mar-2015,21:22:00 06-Mar-2015,Dive,1,Square,19.0,19.0,1859,1861,,
146296,146296,0.500000,Transmission,Mk10,,21:22:00 06-Mar-2015,21:22:50 06-Mar-2015,Surface,,,,,49,51,40,10
146296,146296,0.500000,Transmission,Mk10,,21:22:50 06-Mar-2015,22:02:20 06-Mar-2015,Dive,1,Square,19.0,19.0,2369,2371,,
146296,146296,0.500000,Transmission,Mk10,,22:02:00 06-Mar-2015,01:12:30 07-Mar-2015,Message,9,,,,11421.000000,11439.000000,,
146296,146296,0.500000,Transmission,Mk10,,22:02:00 06-Mar-2015,22:02:50 06-Mar-2015,Surface,,,,,49,51,31,19
146296,146296,0.500000,Transmission,Mk10,,22:02:50 06-Mar-2015,22:40:40 06-Mar-2015,Dive,1,Square,18.5,18.5,2269,2271,,
146296,146296,0.500000,Transmission,Mk10,,22:40:40 06-Mar-2015,22:42:20 06-Mar-2015,Surface,,,,,99,101,32,68
146296,146296,0.500000,Transmission,Mk10,,22:42:20 06-Mar-2015,23:54:10 06-Mar-2015,Dive,1,Square,18.5,18.5,4309,4311,,
146296,146296,0.500000,Transmission,Mk10,,23:54:10 06-Mar-2015,23:54:20 06-Mar-2015,Surface,,,,,9,11,10,0
146296,146296,0.500000,Transmission,Mk10,,23:54:20 06-Mar-2015,00:31:40 07-Mar-2015,Dive,1,Square,18.0,18.0,2239,2241,,
146296,146296,0.500000,Transmission,Mk10,,00:31:40 07-Mar-2015,00:33:00 07-Mar-2015,Surface,,,,,79,81,41,39
146296,146296,0.500000,Transmission,Mk10,,00:33:00 07-Mar-2015,01:12:20 07-Mar-2015,Dive,1,Square,17.5,17.5,2359,2361,,
146296,146296,0.500000,Transmission,Mk10,,01:12:20 07-Mar-2015,01:12:30 07-Mar-2015,Surface,,,,,9,11,10,0
146296,146296,0.500000,Transmission,Mk10,1,01:13:00 07-Mar-2015,04:39:40 07-Mar-2015,Message,9,,,,12391.000000,12409.000000,,
146296,146296,0.500000,Transmission,Mk10,1,01:13:00 07-Mar-2015,01:53:50 07-Mar-2015,Dive,1,Square,17.5,17.5,2449,2451,,
146296,146296,0.500000,Transmission,Mk10,1,01:53:50 07-Mar-2015,01:54:40 07-Mar-2015,Surface,,,,,49,51,21,29
146296,146296,0.500000,Transmission,Mk10,1,01:54:40 07-Mar-2015,02:31:40 07-Mar-2015,Dive,1,Square,17.0,17.0,2219,2221,,
146296,146296,0.500000,Transmission,Mk10,1,02:31:40 07-Mar-2015,02:32:50 07-Mar-2015,Surface,,,,,69,71,41,29
146296,146296,0.500000,Transmission,Mk10,1,02:32:50 07-Mar-2015,03:13:50 07-Mar-2015,Dive,1,Square,17.0,17.0,2459,2461,,
146296,146296,0.500000,Transmission,Mk10,1,03:13:50 07-Mar-2015,03:15:10 07-Mar-2015,Surface,,,,,79,81,21,59
146296,146296,0.500000,Transmission,Mk10,1,03:15:10 07-Mar-2015,03:56:30 07-Mar-2015,Dive,1,Square,18.0,18.0,2479,2481,,
146296,146296,0.500000,Transmission,Mk10,1,03:56:30 07-Mar-2015,03:57:30 07-Mar-2015,Surface,,,,,59,61,21,39
146296,146296,0.500000,Transmission,Mk10,1,03:57:30 07-Mar-2015,04:39:40 07-Mar-2015,Dive,1,Square,18.0,18.0,2529,2531,,
146296,146296,0.500000,Transmission,Mk10,,04:39:00 07-Mar-2015,07:21:30 07-Mar-2015,Message,9,,,,9741.000000,9759.000000,,
146296,146296,0.500000,Transmission,Mk10,,04:39:00 07-Mar-2015,04:40:20 07-Mar-2015,Surface,,,,,79,81,41,39
146296,146296,0.500000,Transmission,Mk10,,04:40:20 07-Mar-2015,05:24:10 07-Mar-2015,Dive,1,Square,18.0,18.0,2629,2631,,
146296,146296,0.500000,Transmission,Mk10,,05:24:10 07-Mar-2015,05:24:40 07-Mar-2015,Surface,,,,,29,31,20,10
146296,146296,0.500000,Transmission,Mk10,,05:24:40 07-Mar-2015,06:05:30 07-Mar-2015,Dive,1,Square,18.5,18.5,2449,2451,,
146296,146296,0.500000,Transmission,Mk10,,06:05:30 07-Mar-2015,06:06:40 07-Mar-2015,Surface,,,,,69,71,20,50
146296,146296,0.500000,Transmission,Mk10,,06:06:40 07-Mar-2015,06:44:00 07-Mar-2015,Dive,1,Square,19.0,19.0,2239,2241,,
146296,146296,0.500000,Transmission,Mk10,,06:44:00 07-Mar-2015,06:44:30 07-Mar-2015,Surface,,,,,29,31,30,0
146296,146296,0.500000,Transmission,Mk10,,06:44:30 07-Mar-2015,07:21:20 07-Mar-2015,Dive,1,Square,19.0,19.0,2209,2211,,
146296,146296,0.500000,Transmission,Mk10,,07:21:20 07-Mar-2015,07:21:30 07-Mar-2015,Surface,,,,,9,11,10,0
146296,146296,0.500000,Transmission,Mk10,1,07:22:00 07-Mar-2015,11:02:40 07-Mar-2015,Message,9,,,,13231.000000,13249.000000,,
146296,146296,0.500000,Transmission,Mk10,1,07:22:00 07-Mar-2015,08:01:30 07-Mar-2015,Dive,1,Square,19.0,19.0,2369,2371,,
146296,146296,0.500000,Transmission,Mk10,1,08:01:30 07-Mar-2015,08:02:40 07-Mar-2015,Surface,,,,,69,71,41,29
146296,146296,0.500000,Transmission,Mk10,1,08:02:40 07-Mar-2015,08:59:50 07-Mar-2015,Dive,1,Square,19.5,19.5,3429,3431,,
146296,146296,0.500000,Transmission,Mk10,1,08:59:50 07-Mar-2015,09:00:00 07-Mar-2015,Surface,,,,,9,11,10,0
146296,146296,0.500000,Transmission,Mk10,1,09:00:00 07-Mar-2015,09:36:30 07-Mar-2015,Dive,1,Square,19.5,19.5,2189,2191,,
146296,146296,0.500000,Transmission,Mk10,1,09:36:30 07-Mar-2015,09:37:40 07-Mar-2015,Surface,,,,,69,71,32,38
146296,146296,0.500000,Transmission,Mk10,1,09:37:40 07-Mar-2015,10:18:30 07-Mar-2015,Dive,1,Square,19.0,19.0,2449,2451,,
146296,146296,0.500000,Transmission,Mk10,1,10:18:30 07-Mar-2015,10:19:30 07-Mar-2015,Surface,,,,,59,61,50,10
146296,146296,0.500000,Transmission,Mk10,1,10:19:30 07-Mar-2015,11:02:40 07-Mar-2015,Dive,1,Square,19.0,19.0,2589,2591,,
146296,146296,0.500000,Transmission,Mk10,,11:03:00 07-Mar-2015,14:54:00 07-Mar-2015,Message,9,,,,13851.000000,13869.000000,,
146296,146296,0.500000,Transmission,Mk10,,11:03:00 07-Mar-2015,11:04:00 07-Mar-2015,Surface,,,,,59,61,21,39
146296,146296,0.500000,Transmission,Mk10,,11:04:00 07-Mar-2015,11:49:20 07-Mar-2015,Dive,1,Square,19.0,19.0,2719,2721,,
146296,146296,0.500000,Transmission,Mk10,,11:49:20 07-Mar-2015,11:50:40 07-Mar-2015,Surface,,,,,79,81,41,39
146296,146296,0.500000,Transmission,Mk10,,11:50:40 07-Mar-2015,12:34:30 07-Mar-2015,Dive,1,Square,19.0,19.0,2629,2631,,
146296,146296,0.500000,Transmission,Mk10,,12:34:30 07-Mar-2015,12:35:40 07-Mar-2015,Surface,,,,,69,71,32,38
146296,146296,0.500000,Transmission,Mk10,,12:35:40 07-Mar-2015,14:03:30 07-Mar-2015,Dive,1,Square,18.5,18.5,5269,5271,,
146296,146296,0.500000,Transmission,Mk10,,14:03:30 07-Mar-2015,14:04:40 07-Mar-2015,Surface,,,,,69,71,41,29
146296,146296,0.500000,Transmission,Mk10,,14:04:40 07-Mar-2015,14:52:50 07-Mar-2015,Dive,1,Square,18.5,18.5,2889,2891,,
146296,146296,0.500000,Transmission,Mk10,,14:52:50 07-Mar-2015,14:54:00 07-Mar-2015,Surface,,,,,69,71,52,18
146296,146296,0.500000,Transmission,Mk10,,14:54:00 07-Mar-2015,19:00:10 07-Mar-2015,Message,9,,,,14761.000000,14779.000000,,
146296,146296,0.500000,Transmission,Mk10,,14:54:00 07-Mar-2015,15:40:10 07-Mar-2015,Dive,1,Square,19.0,19.0,2769,2771,,
146296,146296,0.500000,Transmission,Mk10,,15:40:10 07-Mar-2015,15:40:20 07-Mar-2015,Surface,,,,,9,11,10,0
146296,146296,0.500000,Transmission,Mk10,,15:40:20 07-Mar-2015,16:28:20 07-Mar-2015,Dive,1,Square,19.0,19.0,2879,2881,,
146296,146296,0.500000,Transmission,Mk10,,16:28:20 07-Mar-2015,16:29:50 07-Mar-2015,Surface,,,,,89,91,41,49
