DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,What,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Shallow,Deep
146294,146294,0.500000,Transmission,Mk10,,21:48:30 28-Feb-2015,22:46:50 28-Feb-2015,Dive,1,Square,19.5,19.5,3499,3501,,
146294,146294,0.500000,Transmission,Mk10,,22:46:50 28-Feb-2015,22:47:40 28-Feb-2015,Surface,,,,,49,51,50,0
146294,146294,0.500000,Transmission,Mk10,,22:47:40 28-Feb-2015,23:51:00 28-Feb-2015,Dive,1,Square,19.0,19.0,3799,3801,,
146294,146294,0.500000,Transmission,Mk10,,23:51:00 28-Feb-2015,23:52:20 28-Feb-2015,Surface,,,,,79,81,80,0
146294,146294,0.500000,Transmission,Mk10,,23:52:20 28-Feb-2015,00:51:50 01-Mar-2015,Dive,1,Square,19.5,19.5,3569,3571,,
146294,146294,0.500000,Transmission,Mk10,,00:51:50 01-Mar-2015,00:53:00 01-Mar-2015,Surface,,,,,69,71,61,9
146294,146294,0.500000,Transmission,Mk10,,00:53:00 01-Mar-2015,01:53:50 01-Mar-2015,Dive,1,Square,19.5,19.5,3649,3651,,
146294,146294,0.500000,Transmission,Mk10,,01:54:00 01-Mar-2015,05:44:00 01-Mar-2015,Message,9,,,,13791.000000,13809.000000,,
146294,146294,0.500000,Transmission,Mk10,,01:54:00 01-Mar-2015,01:55:20 01-Mar-2015,Surface,,,,,79,81,62,18
146294,146294,0.500000,Transmission,Mk10,,01:55:20 01-Mar-2015,02:54:40 01-Mar-2015,Dive,1,Square,20.0,20.0,3559,3561,,
146294,146294,0.500000,Transmission,Mk10,,02:54:40 01-Mar-2015,02:56:10 01-Mar-2015,Surface,,,,,89,91,73,17
146294,146294,0.500000,Transmission,Mk10,,02:56:10 01-Mar-2015,03:59:20 01-Mar-2015,Dive,1,Square,20.0,20.0,3789,3791,,
146294,146294,0.500000,Transmission,Mk10,,03:59:20 01-Mar-2015,04:00:40 01-Mar-2015,Surface,,,,,79,81,62,18
146294,146294,0.500000,Transmission,Mk10,,04:00:40 01-Mar-2015,04:57:40 01-Mar-2015,Dive,1,Square,20.5,20.5,3419,3421,,
146294,146294,0.500000,Transmission,Mk10,,04:57:40 01-Mar-2015,04:59:10 01-Mar-2015,Surface,,,,,89,91,73,17
146294,146294,0.500000,Transmission,Mk10,,04:59:10 01-Mar-2015,05:42:40 01-Mar-2015,Dive,1,Square,20.0,20.0,2609,2611,,
146294,146294,0.500000,Transmission,Mk10,,05:42:40 01-Mar-2015,05:44:00 01-Mar-2015,Surface,,,,,79,81,41,39
146294,146294,0.500000,Transmission,Mk10,,05:44:00 01-Mar-2015,09:31:00 01-Mar-2015,Message,9,,,,13611.000000,13629.000000,,
146294,146294,0.500000,Transmission,Mk10,,05:44:00 01-Mar-2015,06:17:00 01-Mar-2015,Dive,1,Square,21.0,21.0,1979,1981,,
146294,146294,0.500000,Transmission,Mk10,,06:17:00 01-Mar-2015,06:18:10 01-Mar-2015,Surface,,,,,69,71,41,29
146294,146294,0.500000,Transmission,Mk10,,06:18:10 01-Mar-2015,06:38:50 01-Mar-2015,Dive,1,Square,22.5,22.5,1239,1241,,
146294,146294,0.500000,Transmission,Mk10,,06:38:50 01-Mar-2015,06:39:30 01-Mar-2015,Surface,,,,,39,41,31,9
146294,146294,0.500000,Transmission,Mk10,,06:39:30 01-Mar-2015,07:25:30 01-Mar-2015,Dive,1,Square,20.5,20.5,2759,2761,,
146294,146294,0.500000,Transmission,Mk10,,07:25:30 01-Mar-2015,07:26:40 01-Mar-2015,Surface,,,,,69,71,52,18
146294,146294,0.500000,Transmission,Mk10,,07:26:40 01-Mar-2015,08:26:00 01-Mar-2015,Dive,1,Square,21.0,21.0,3559,3561,,
146294,146294,0.500000,Transmission,Mk10,,08:26:00 01-Mar-2015,08:27:20 01-Mar-2015,Surface,,,,,79,81,52,28
146294,146294,0.500000,Transmission,Mk10,,08:27:20 01-Mar-2015,09:31:00 01-Mar-2015,Dive,1,Square,20.0,20.0,3819,3821,,
146294,146294,0.500000,Transmission,Mk10,,09:31:00 01-Mar-2015,13:23:30 01-Mar-2015,Message,9,,,,13941.000000,13959.000000,,
146294,146294,0.500000,Transmission,Mk10,,09:31:00 01-Mar-2015,09:32:10 01-Mar-2015,Surface,,,,,69,71,70,0
146294,146294,0.500000,Transmission,Mk10,,09:32:10 01-Mar-2015,10:31:50 01-Mar-2015,Dive,1,Square,19.0,19.0,3579,3581,,
146294,146294,0.500000,Transmission,Mk10,,10:31:50 01-Mar-2015,10:33:40 01-Mar-2015,Surface,,,,,109,111,60,50
146294,146294,0.500000,Transmission,Mk10,,10:33:40 01-Mar-2015,11:32:40 01-Mar-2015,Dive,1,Square,19.5,19.5,3539,3541,,
146294,146294,0.500000,Transmission,Mk10,,11:32:40 01-Mar-2015,11:34:50 01-Mar-2015,Surface,,,,,129,131,84,46
146294,146294,0.500000,Transmission,Mk10,,11:34:50 01-Mar-2015,12:30:20 01-Mar-2015,Dive,1,Square,20.0,20.0,3329,3331,,
146294,146294,0.500000,Transmission,Mk10,,12:30:20 01-Mar-2015,12:32:00 01-Mar-2015,Surface,,,,,99,101,52,48
146294,146294,0.500000,Transmission,Mk10,,12:32:00 01-Mar-2015,13:22:10 01-Mar-2015,Dive,1,Square,20.0,20.0,3009,3011,,
146294,146294,0.500000,Transmission,Mk10,,13:22:10 01-Mar-2015,13:23:30 01-Mar-2015,Surface,,,,,79,81,41,39
146294,146294,0.500000,Transmission,Mk10,,13:24:00 01-Mar-2015,16:31:30 01-Mar-2015,Message,9,,,,11241.000000,11259.000000,,
146294,146294,0.500000,Transmission,Mk10,,13:24:00 01-Mar-2015,13:57:50 01-Mar-2015,Dive,1,Square,20.0,20.0,2029,2031,,
146294,146294,0.500000,Transmission,Mk10,,13:57:50 01-Mar-2015,13:58:50 01-Mar-2015,Surface,,,,,59,61,41,19
146294,146294,0.500000,Transmission,Mk10,,13:58:50 01-Mar-2015,14:48:00 01-Mar-2015,Dive,1,Square,20.0,20.0,2949,2951,,
146294,146294,0.500000,Transmission,Mk10,,14:48:00 01-Mar-2015,14:50:10 01-Mar-2015,Surface,,,,,129,131,42,88
146294,146294,0.500000,Transmission,Mk10,,14:50:10 01-Mar-2015,15:26:10 01-Mar-2015,Dive,1,Square,23.0,23.0,2159,2161,,
146294,146294,0.500000,Transmission,Mk10,,15:26:10 01-Mar-2015,15:27:40 01-Mar-2015,Surface,,,,,89,91,61,29
146294,146294,0.500000,Transmission,Mk10,,15:27:40 01-Mar-2015,16:04:10 01-Mar-2015,Dive,1,U,22.5,22.5,2189,2191,,
146294,146294,0.500000,Transmission,Mk10,,16:04:10 01-Mar-2015,16:04:30 01-Mar-2015,Surface,,,,,19,21,20,0
146294,146294,0.500000,Transmission,Mk10,,16:04:30 01-Mar-2015,16:31:30 01-Mar-2015,Dive,1,Square,24.5,25.0,1619,1621,,
146294,146294,0.500000,Transmission,Mk10,,16:31:00 01-Mar-2015,20:20:50 01-Mar-2015,Message,9,,,,13781.000000,13799.000000,,
146294,146294,0.500000,Transmission,Mk10,,16:31:00 01-Mar-2015,16:32:40 01-Mar-2015,Surface,,,,,99,101,42,58
146294,146294,0.500000,Transmission,Mk10,,16:32:40 01-Mar-2015,17:25:30 01-Mar-2015,Dive,1,Square,23.0,23.0,3169,3171,,
146294,146294,0.500000,Transmission,Mk10,,17:25:30 01-Mar-2015,17:26:50 01-Mar-2015,Surface,,,,,79,81,41,39
146294,146294,0.500000,Transmission,Mk10,,17:26:50 01-Mar-2015,18:23:00 01-Mar-2015,Dive,1,Square,22.5,22.5,3369,3371,,
146294,146294,0.500000,Transmission,Mk10,,18:23:00 01-Mar-2015,18:24:30 01-Mar-2015,Surface,,,,,89,91,73,17
146294,146294,0.500000,Transmission,Mk10,,18:24:30 01-Mar-2015,19:22:20 01-Mar-2015,Dive,1,Square,22.0,22.0,3469,3471,,
146294,146294,0.500000,Transmission,Mk10,,19:22:20 01-Mar-2015,19:24:40 01-Mar-2015,Surface,,,,,139,141,104,36
146294,146294,0.500000,Transmission,Mk10,,19:24:40 01-Mar-2015,20:18:40 01-Mar-2015,Dive,1,Square,22.0,22.0,3239,3241,,
146294,146294,0.500000,Transmission,Mk10,,20:18:40 01-Mar-2015,20:20:50 01-Mar-2015,Surface,,,,,129,131,63,67
146294,146294,0.500000,Transmission,Mk10,,20:20:00 01-Mar-2015,01:10:30 02-Mar-2015,Message,9,,,,17421.000000,17439.000000,,
146294,146294,0.500000,Transmission,Mk10,,20:20:00 01-Mar-2015,21:18:20 01-Mar-2015,Dive,1,Square,21.5,21.5,3499,3501,,
146294,146294,0.500000,Transmission,Mk10,,21:18:20 01-Mar-2015,21:19:40 01-Mar-2015,Surface,,,,,79,81,72,8
146294,146294,0.500000,Transmission,Mk10,,21:19:40 01-Mar-2015,22:16:30 01-Mar-2015,Dive,1,Square,21.5,21.5,3409,3411,,
146294,146294,0.500000,Transmission,Mk10,,22:16:30 01-Mar-2015,22:17:50 01-Mar-2015,Surface,,,,,79,81,41,39
146294,146294,0.500000,Transmission,Mk10,,22:17:50 01-Mar-2015,23:16:40 01-Mar-2015,Dive,1,Square,21.0,21.0,3529,3531,,
146294,146294,0.500000,Transmission,Mk10,,23:16:40 01-Mar-2015,23:17:20 01-Mar-2015,Surface,,,,,39,41,31,9
146294,146294,0.500000,Transmission,Mk10,,23:17:20 01-Mar-2015,00:11:10 02-Mar-2015,Dive,1,Square,21.0,21.0,3229,3231,,
146294,146294,0.500000,Transmission,Mk10,,00:11:10 02-Mar-2015,00:12:50 02-Mar-2015,Surface,,,,,99,101,81,19
146294,146294,0.500000,Transmission,Mk10,,00:12:50 02-Mar-2015,01:10:30 02-Mar-2015,Dive,1,Square,21.0,21.0,3459,3461,,
146294,146294,0.500000,Transmission,Mk10,,01:11:00 02-Mar-2015,05:32:30 02-Mar-2015,Message,9,,,,15681.000000,15699.000000,,
146294,146294,0.500000,Transmission,Mk10,,01:11:00 02-Mar-2015,01:12:50 02-Mar-2015,Surface,,,,,109,111,71,39
146294,146294,0.500000,Transmission,Mk10,,01:12:50 02-Mar-2015,02:13:20 02-Mar-2015,Dive,1,Square,21.5,21.5,3629,3631,,
146294,146294,0.500000,Transmission,Mk10,,02:13:20 02-Mar-2015,02:15:00 02-Mar-2015,Surface,,,,,99,101,71,29
146294,146294,0.500000,Transmission,Mk10,,02:15:00 02-Mar-2015,03:18:40 02-Mar-2015,Dive,1,Square,22.0,22.0,3819,3821,,
146294,146294,0.500000,Transmission,Mk10,,03:18:40 02-Mar-2015,03:20:10 02-Mar-2015,Surface,,,,,89,91,52,38
146294,146294,0.500000,Transmission,Mk10,,03:20:10 02-Mar-2015,04:24:50 02-Mar-2015,Dive,1,Square,22.0,22.0,3879,3881,,
146294,146294,0.500000,Transmission,Mk10,,04:24:50 02-Mar-2015,04:26:10 02-Mar-2015,Surface,,,,,79,81,52,28
146294,146294,0.500000,Transmission,Mk10,,04:26:10 02-Mar-2015,05:30:50 02-Mar-2015,Dive,1,Square,22.5,22.5,3879,3881,,
146294,146294,0.500000,Transmission,Mk10,,05:30:50 02-Mar-2015,05:32:30 02-Mar-2015,Surface,,,,,99,101,81,19
146294,146294,0.500000,Transmission,Mk10,,05:33:00 02-Mar-2015,10:18:30 02-Mar-2015,Message,9,,,,17121.000000,17139.000000,,
146294,146294,0.500000,Transmission,Mk10,,05:33:00 02-Mar-2015,06:40:00 02-Mar-2015,Dive,1,Square,22.5,22.5,4019,4021,,
146294,146294,0.500000,Transmission,Mk10,,06:40:00 02-Mar-2015,06:41:20 02-Mar-2015,Surface,,,,,79,81,62,18
146294,146294,0.500000,Transmission,Mk10,,06:41:20 02-Mar-2015,07:08:30 02-Mar-2015,Dive,1,Square,22.5,22.5,1629,1631,,
146294,146294,0.500000,Transmission,Mk10,,07:08:30 02-Mar-2015,07:09:50 02-Mar-2015,Surface,,,,,79,81,52,28
146294,146294,0.500000,Transmission,Mk10,,07:09:50 02-Mar-2015,08:11:30 02-Mar-2015,Dive,1,Square,24.0,24.0,3699,3701,,
146294,146294,0.500000,Transmission,Mk10,,08:11:30 02-Mar-2015,08:14:20 02-Mar-2015,Surface,,,,,169,171,132,38
146294,146294,0.500000,Transmission,Mk10,,08:14:20 02-Mar-2015,09:13:50 02-Mar-2015,Dive,1,Square,24.0,24.0,3569,3571,,
146294,146294,0.500000,Transmission,Mk10,,09:13:50 02-Mar-2015,09:16:20 02-Mar-2015,Surface,,,,,149,151,82,68
146294,146294,0.500000,Transmission,Mk10,,09:16:20 02-Mar-2015,10:18:30 02-Mar-2015,Dive,1,Square,23.0,23.0,3729,3731,,
146294,146294,0.500000,Transmission,Mk10,,10:18:00 02-Mar-2015,15:17:40 02-Mar-2015,Message,9,,,,17971.000000,17989.000000,,
146294,146294,0.500000,Transmission,Mk10,,10:18:00 02-Mar-2015,10:20:30 02-Mar-2015,Surface,,,,,149,151,92,58
146294,146294,0.500000,Transmission,Mk10,,10:20:30 02-Mar-2015,11:31:10 02-Mar-2015,Dive,1,Square,23.0,23.0,4239,4241,,
146294,146294,0.500000,Transmission,Mk10,,11:31:10 02-Mar-2015,11:32:40 02-Mar-2015,Surface,,,,,89,91,73,17
146294,146294,0.500000,Transmission,Mk10,,11:32:40 02-Mar-2015,12:39:40 02-Mar-2015,Dive,1,Square,23.0,23.0,4019,4021,,
146294,146294,0.500000,Transmission,Mk10,,12:39:40 02-Mar-2015,12:41:20 02-Mar-2015,Surface,,,,,99,101,61,39
146294,146294,0.500000,Transmission,Mk10,,12:41:20 02-Mar-2015,13:58:00 02-Mar-2015,Dive,1,Square,23.0,23.0,4599,4601,,
146294,146294,0.500000,Transmission,Mk10,,13:58:00 02-Mar-2015,13:58:50 02-Mar-2015,Surface,,,,,49,51,40,10
146294,146294,0.500000,Transmission,Mk10,,13:58:50 02-Mar-2015,15:16:00 02-Mar-2015,Dive,1,Square,24.0,24.0,4629,4631,,
146294,146294,0.500000,Transmission,Mk10,,15:16:00 02-Mar-2015,15:17:40 02-Mar-2015,Surface,,,,,99,101,71,29
146294,146294,0.500000,Transmission,Mk10,,15:18:00 02-Mar-2015,21:48:00 02-Mar-2015,Message,9,,,,23391.000000,23409.000000,,
146294,146294,0.500000,Transmission,Mk10,,15:18:00 02-Mar-2015,16:30:50 02-Mar-2015,Dive,1,Square,24.0,24.0,4369,4371,,
146294,146294,0.500000,Transmission,Mk10,,16:30:50 02-Mar-2015,16:32:00 02-Mar-2015,Surface,,,,,69,71,52,18
146294,146294,0.500000,Transmission,Mk10,,16:32:00 02-Mar-2015,17:51:00 02-Mar-2015,Dive,1,Square,24.0,24.0,4739,4741,,
146294,146294,0.500000,Transmission,Mk10,,17:51:00 02-Mar-2015,17:53:00 02-Mar-2015,Surface,,,,,119,121,74,46
146294,146294,0.500000,Transmission,Mk10,,17:53:00 02-Mar-2015,19:10:10 02-Mar-2015,Dive,1,Square,24.5,25.0,4629,4631,,
146294,146294,0.500000,Transmission,Mk10,,19:10:10 02-Mar-2015,19:12:50 02-Mar-2015,Surface,,,,,159,161,62,98
146294,146294,0.500000,Transmission,Mk10,,19:12:50 02-Mar-2015,20:29:00 02-Mar-2015,Dive,1,Square,24.0,24.0,4569,4571,,
146294,146294,0.500000,Transmission,Mk10,,20:29:00 02-Mar-2015,20:30:50 02-Mar-2015,Surface,,,,,109,111,60,50
146294,146294,0.500000,Transmission,Mk10,,20:30:50 02-Mar-2015,21:48:00 02-Mar-2015,Dive,1,Square,23.5,23.5,4629,4631,,
146294,146294,0.500000,Transmission,Mk10,,21:48:00 02-Mar-2015,02:59:20 03-Mar-2015,Message,9,,,,18671.000000,18689.000000,,
146294,146294,0.500000,Transmission,Mk10,,21:48:00 02-Mar-2015,21:49:10 02-Mar-2015,Surface,,,,,69,71,52,18
146294,146294,0.500000,Transmission,Mk10,,21:49:10 02-Mar-2015,23:03:00 02-Mar-2015,Dive,1,Square,23.5,23.5,4429,4431,,
146294,146294,0.500000,Transmission,Mk10,,23:03:00 02-Mar-2015,23:04:40 02-Mar-2015,Surface,,,,,99,101,100,0
146294,146294,0.500000,Transmission,Mk10,,23:04:40 02-Mar-2015,00:15:00 03-Mar-2015,Dive,1,Square,23.0,23.0,4219,4221,,
146294,146294,0.500000,Transmission,Mk10,,00:15:00 03-Mar-2015,00:16:50 03-Mar-2015,Surface,,,,,109,111,82,28
146294,146294,0.500000,Transmission,Mk10,,00:16:50 03-Mar-2015,01:35:00 03-Mar-2015,Dive,1,Square,23.0,23.0,4689,4691,,
146294,146294,0.500000,Transmission,Mk10,,01:35:00 03-Mar-2015,01:36:50 03-Mar-2015,Surface,,,,,109,111,53,57
146294,146294,0.500000,Transmission,Mk10,,01:36:50 03-Mar-2015,02:57:40 03-Mar-2015,Dive,1,Square,24.0,24.0,4849,4851,,
146294,146294,0.500000,Transmission,Mk10,,02:57:40 03-Mar-2015,02:59:20 03-Mar-2015,Surface,,,,,99,101,52,48
146294,146294,0.500000,Transmission,Mk10,,02:59:00 03-Mar-2015,08:47:30 03-Mar-2015,Message,9,,,,20901.000000,20919.000000,,
146294,146294,0.500000,Transmission,Mk10,,02:59:00 03-Mar-2015,04:18:30 03-Mar-2015,Dive,1,Square,24.5,25.0,4769,4771,,
146294,146294,0.500000,Transmission,Mk10,,04:18:30 03-Mar-2015,04:20:20 03-Mar-2015,Surface,,,,,109,111,71,39
146294,146294,0.500000,Transmission,Mk10,,04:20:20 03-Mar-2015,05:40:20 03-Mar-2015,Dive,1,Square,24.5,25.0,4799,4801,,
146294,146294,0.500000,Transmission,Mk10,,05:40:20 03-Mar-2015,05:42:20 03-Mar-2015,Surface,,,,,119,121,62,58
146294,146294,0.500000,Transmission,Mk10,,05:42:20 03-Mar-2015,06:22:00 03-Mar-2015,Dive,1,Square,24.5,25.0,2379,2381,,
146294,146294,0.500000,Transmission,Mk10,,06:22:00 03-Mar-2015,06:23:40 03-Mar-2015,Surface,,,,,99,101,42,58
146294,146294,0.500000,Transmission,Mk10,,06:23:40 03-Mar-2015,07:23:00 03-Mar-2015,Dive,1,Square,25.5,26.0,3559,3561,,
146294,146294,0.500000,Transmission,Mk10,,07:23:00 03-Mar-2015,07:25:00 03-Mar-2015,Surface,,,,,119,121,74,46
